raw_wind,normal_val
3.52204,-0.543711
3.32176,-0.638064
3.32907,-0.634582
2.81921,-0.885936
2.92893,-0.83027
3.04869,-0.77056
2.89135,-0.84923
3.00629,-0.791582
2.75159,-0.920731
3.16439,-0.713835
3.37899,-0.610876
3.28143,-0.657338
3.2856,-0.655342
3.02833,-0.780637
2.88509,-0.852395
3.04329,-0.773233
4.48955,-0.113235
4.95083,0.0810828
4.95288,0.0819343
3.92287,-0.360861
3.56203,-0.52513
2.58594,-1.0077
2.17237,-1.23759
2.42979,-1.09216
2.78677,-0.90258
3.09494,-0.747776
3.04247,-0.77364
3.14572,-0.722928
3.19511,-0.698925
2.88504,-0.852421
3.29348,-0.65157
3.59916,-0.507945
3.70771,-0.4581
3.40918,-0.596611
3.80514,-0.413817
3.28824,-0.654076
3.65692,-0.481352
3.55361,-0.529036
2.6827,-0.956592
2.20966,-1.21599
2.92054,-0.834495
3.17454,-0.708902
3.27312,-0.661322
3.37209,-0.614146
3.67417,-0.473441
3.82298,-0.405758
3.30074,-0.648096
3.71277,-0.455788
3.34555,-0.62674
2.87871,-0.855627
3.28603,-0.655137
3.51577,-0.546634
3.38212,-0.609394
2.87961,-0.855176
2.73615,-0.928729
2.7538,-0.919589
